"sku","title","image","url","platform","connect","price","query"
"DEAS20-B900H97OZ","TOMICA PREMIUM 12 一般Morris Mini 紅 TM93646","https://cs.ecimg.tw/items/DEAS20B900H97OZ/000001_1708626269.jpg","https://24h.pchome.com.tw/prod/DEAS20-B900H97OZ","pchome",,"250.00","tomica"
"DEASR1-B900J5HKK","TAKARA TOMY TOMICA TUNES  布丁狗 黃三麗鷗小車抽抽包確認版 Vol.1 TM94811","https://cs.ecimg.tw/items/DEASR1B900J5HKK/000001_1755770577.jpg","https://24h.pchome.com.tw/prod/DEASR1-B900J5HKK","pchome",,"350.00","tomica"
"DEAS20-B900FBOKV","TOMICA 夢幻多美小汽車No.168 星之卡比小汽車TM18799","https://cs.ecimg.tw/items/DEAS20B900FBOKV/000001_1658678249.jpg","https://24h.pchome.com.tw/prod/DEAS20-B900FBOKV","pchome",,"195.00","tomica"
"DEAS20-B900HW5JM","TAKARA TOMY TOMICA  NO.150 鎌倉電車 Type 300 TM150A2 多美超長型小汽車","https://cs.ecimg.tw/items/DEAS20B900HW5JM/000001_1727332268.jpg","https://24h.pchome.com.tw/prod/DEAS20-B900HW5JM","pchome",,"295.00","tomica"
"DEAS1I-A900I8JE5","TAKARA TOMY 多美小汽車 TOMICA 亞版 #68 藍寶堅尼 Centenario Roadster","https://cs.ecimg.tw/items/DEAS1IA900I8JE5/000001_1736314080.jpg","https://24h.pchome.com.tw/prod/DEAS1I-A900I8JE5","pchome",,"260.00","tomica"
"DEASCU-B900J2RM7","TOMICA #PRM-賽車 LEON CVSTOS AMG『 玩具超人 』","https://cs.ecimg.tw/items/DEASCUB900J2RM7/000001_1753768019.jpg","https://24h.pchome.com.tw/prod/DEASCU-B900J2RM7","pchome",,"450.00","tomica"
"DYAQ9M-A900G43N8","SONY 索尼 WH-CH520 無線藍牙 耳罩式耳機《公司貨註冊保固1年》","https://cs.ecimg.tw/items/DYAQ9MA900G43N8/000001_1747965582.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G43N8","pchome",,"1490.00","sonyheadphones"
"DYAQIL-A900HBWLF","SONY 索尼 WF-1000XM5 真無線主動式降噪耳機","https://cs.ecimg.tw/items/DYAQILA900HBWLF/000001_1750832384.jpg","https://24h.pchome.com.tw/prod/DYAQIL-A900HBWLF","pchome",,"6290.00","sonyheadphones"
"DYAQ9M-A900IUN13","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IUN13/000001_1757925647.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUN13","pchome",,"12900.00","sonyheadphones"
"DYAQ9M-A900HBWLK","SONY 索尼 WH-1000XM5 主動式降噪旗艦 藍牙耳機","https://cs.ecimg.tw/items/DYAQ9MA900HBWLK/000001_1750832430.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900HBWLK","pchome",,"8590.00","sonyheadphones"
"DYAQ9M-A900IUNC8","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNC8/000001_1757925578.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNC8","pchome",,"12900.00","sonyheadphones"
"DYAQ9M-A900G43ND","SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900G43ND/000001_1753847939.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G43ND","pchome",,"3780.00","sonyheadphones"
"DYAQFN-A900GIU1T","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIU1T/000001_1752041376.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIU1T","pchome",,"6990.00","sonyheadphones"
"DYAQ9D-A900IV1YS","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9DA900IV1YS/000001_1756287947.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IV1YS","pchome",,"12900.00","sonyheadphones"
"DYAQ9D-A900G3Z21","SONY 索尼 [ 公司貨 保固 12 個月] WH CH520 無線藍牙耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900G3Z21/000001_1749000596.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900G3Z21","pchome",,"1490.00","sonyheadphones"
"DYAQFN-A900GQX1R","SONY 索尼 INZONE Buds 真無線降噪遊戲耳塞式耳機 WF-G700N","https://cs.ecimg.tw/items/DYAQFNA900GQX1R/000001_1753433235.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GQX1R","pchome",,"5890.00","sonyheadphones"
"DYAQ9D-A900AT4UE","SONY 索尼 WH-1000XM4 藍牙降噪耳罩式耳機-黑色《公司貨註冊保固2年》","https://cs.ecimg.tw/items/DYAQ9DA900AT4UE/000001_1758247610.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AT4UE","pchome",,"7400.00","sonyheadphones"
"DYAQFN-A900IJW90","SONY 索尼 WF-C710N 真無線藍牙耳機 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQFNA900IJW90/000001_1758082563.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900IJW90","pchome",,"2990.00","sonyheadphones"
"DYAQ9M-A900J5ROV","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900J5ROV/000001_1756362562.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900J5ROV","pchome",,"12900.00","sonyheadphones"
"DYAQ9M-A900IU5BJ","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機 WHM6","https://cs.ecimg.tw/items/DYAQ9MA900IU5BJ/000001_1755162684.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5BJ","pchome",,"12900.00","sonyheadphones"
"DYAQFN-A900HSLBN","SONY 索尼 WF-C510 真無線藍牙耳機","https://cs.ecimg.tw/items/DYAQFNA900HSLBN/000001_1750743674.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HSLBN","pchome",,"1890.00","sonyheadphones"
"DYAQ9M-A900HEPPS","SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 (公司貨 保固 12 個月)","https://cs.ecimg.tw/items/DYAQ9MA900HEPPS/000001_1758089861.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900HEPPS","pchome",,"5390.00","sonyheadphones"
"DYAQ9M-A900IUNDO","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQ9MA900IUNDO/000001_1747970786.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IUNDO","pchome",,"12900.00","sonyheadphones"
"DYAQ9D-A900F5NPB","SONY 索尼 WH-1000XM5 主動式降噪旗艦 藍牙耳機(頂級降噪 /極真音質/配戴舒適)[公司貨 保固12+6]","https://cs.ecimg.tw/items/DYAQ9DA900F5NPB/000001_1752042728.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900F5NPB","pchome",,"9400.00","sonyheadphones"
"DYAQ9M-A900GQVK0","SONY 索尼 INZONE H9 無線降噪電競耳機 WH-G900N (公司貨 保固 12 個月)","https://cs.ecimg.tw/items/DYAQ9MA900GQVK0/000001_1752044286.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900GQVK0","pchome",,"6490.00","sonyheadphones"
"DYAQBC-A900IUZSH","SONY 索尼 WF-1000XM5 無線降噪耳機 公司貨","https://cs.ecimg.tw/items/DYAQBCA900IUZSH/000001_1748317408.jpg","https://24h.pchome.com.tw/prod/DYAQBC-A900IUZSH","pchome",,"6580.00","sonyheadphones"
"DYAQFN-A900I1SUJ","SONY 索尼 LinkBuds Fit 真無線降噪耳機 WF-LS910N (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900I1SUJ/000001_1758085043.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900I1SUJ","pchome",,"4990.00","sonyheadphones"
"DCAY7T-A90096QRM","SONY 索尼 MDR-7506 錄音監聽耳機 頭戴式耳機","https://cs.ecimg.tw/items/DCAY7TA90096QRM/000001_1716172047.jpg","https://24h.pchome.com.tw/prod/DCAY7T-A90096QRM","pchome",,"3490.00","sonyheadphones"
"DYAQF4-A900I10TZ","SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 4色 (公司貨保固12+6個月)","https://cs.ecimg.tw/items/DYAQF4A900I10TZ/000001_1754466222.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900I10TZ","pchome",,"6990.00","sonyheadphones"
"DYAQ9D-A900AT1RI","SONY 索尼 WH-1000XM4 無線藍牙降噪 耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900AT1RI/000001_1757303682.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AT1RI","pchome",,"7900.00","sonyheadphones"
"DYAQ9M-A900IU5DO","SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900IU5DO/000001_1753847728.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900IU5DO","pchome",,"12900.00","sonyheadphones"
"DYAQHK-A900IV4L7","SONY 索尼 WH-1000XM6 無線藍牙降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQHKA900IV4L7/000001_1757053393.jpg","https://24h.pchome.com.tw/prod/DYAQHK-A900IV4L7","pchome",,"12900.00","sonyheadphones"
"DYAQ9M-A900G430A","SONY 索尼 [公司貨 保固12個月] WH-CH520 無線藍牙耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900G430A/000001_1747965586.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G430A","pchome",,"1490.00","sonyheadphones"
"DYAQF4-A900F5NW6","SONY 索尼 WF-LS900N LinkBuds S 真無線耳機《公司貨註冊保固1年6個月》","https://cs.ecimg.tw/items/DYAQF4A900F5NW6/000001_1750743032.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900F5NW6","pchome",,"3990.00","sonyheadphones"
"DYAQF4-A900HRR98","SONY 索尼 WF-C510 真無線藍牙耳機 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQF4A900HRR98/000001_1731568415.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HRR98","pchome",,"1490.00","sonyheadphones"
"DYAQF4-A900HSOYQ","SONY 索尼 WF-C510 真無線藍牙耳機 4色 (公司貨)","https://cs.ecimg.tw/items/DYAQF4A900HSOYQ/000001_1725957860.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HSOYQ","pchome",,"1490.00","sonyheadphones"
"DYAQ9D-A900G3THO","SONY 索尼 [公司貨 保固 12 個月]WH-CH720N 無線降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900G3THO/000001_1744251215.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900G3THO","pchome",,"3790.00","sonyheadphones"
"DYAQ9D-A900AT4V5","SONY 索尼 WH-1000XM4 藍牙降噪耳罩式耳機 - 銀色《公司貨註冊保固2年》","https://cs.ecimg.tw/items/DYAQ9DA900AT4V5/000001_1757991597.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AT4V5","pchome",,"7400.00","sonyheadphones"
"DYAQF4-A900HUOLE","SONY 索尼 WF-C510真無線藍牙耳機(公司貨)","https://cs.ecimg.tw/items/DYAQF4A900HUOLE/000001_1727059397.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HUOLE","pchome",,"1690.00","sonyheadphones"
"DMAAMT-A900HBLV7","SONY 索尼 (福利品)  WF-1000XM5 真無線 入耳式 降噪耳機","https://cs.ecimg.tw/items/DMAAMTA900HBLV7/000001_1710904085.jpg","https://24h.pchome.com.tw/prod/DMAAMT-A900HBLV7","pchome",,"6490.00","sonyheadphones"
"DYAQBC-A900IUZUT","SONY 索尼 WH-1000XM5 無線降噪耳機 公司貨","https://cs.ecimg.tw/items/DYAQBCA900IUZUT/000001_1748318201.jpg","https://24h.pchome.com.tw/prod/DYAQBC-A900IUZUT","pchome",,"8780.00","sonyheadphones"
"DYAQ9D-A900IV15Z","SONY 索尼 WH-CH720N 無線降噪耳機 公司貨","https://cs.ecimg.tw/items/DYAQ9DA900IV15Z/000001_1748333654.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IV15Z","pchome",,"3690.00","sonyheadphones"
"DYAQ9D-A900GMTFW","SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900GMTFW/000001_1693886512.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900GMTFW","pchome",,"3780.00","sonyheadphones"
"DYAQF4-A900GJ0KW","SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 (公司貨保固12+6個月)","https://cs.ecimg.tw/items/DYAQF4A900GJ0KW/000001_1750842032.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900GJ0KW","pchome",,"6990.00","sonyheadphones"
"DYAQ9L-A900GIU88","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機(公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQ9LA900GIU88/000001_1757920496.jpg","https://24h.pchome.com.tw/prod/DYAQ9L-A900GIU88","pchome",,"6990.00","sonyheadphones"
"DYAQ9D-A900FAAQO","SONY 索尼 MDR-G300 INZONE H3 有線電競耳機麥克風組","https://cs.ecimg.tw/items/DYAQ9DA900FAAQO/000001_1752458386.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900FAAQO","pchome",,"1990.00","sonyheadphones"
"DYAQ9M-A900GQXK1","SONY 索尼 INZONE H5 無線耳罩式電競耳機 WH-G500 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQ9MA900GQXK1/000001_1747641882.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900GQXK1","pchome",,"4190.00","sonyheadphones"
"DYAQF4-A900IK5V0","SONY 索尼 WF-C710N 真無線藍牙耳機 (台灣公司貨保固12個月)","https://cs.ecimg.tw/items/DYAQF4A900IK5V0/000001_1758697676.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900IK5V0","pchome",,"2840.00","sonyheadphones"
"DYAQHK-A900HNMX4","SONY 索尼 WH-1000XM5 主動式降噪旗艦藍牙耳機 公司貨 保固 12+6 個月","https://cs.ecimg.tw/items/DYAQHKA900HNMX4/000001_1727159181.jpg","https://24h.pchome.com.tw/prod/DYAQHK-A900HNMX4","pchome",,"8990.00","sonyheadphones"
"DYAQF4-A900HSUIW","SONY 索尼 WF-C510 IPX4 防水 真無線藍芽耳機","https://cs.ecimg.tw/items/DYAQF4A900HSUIW/000001_1726102875.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HSUIW","pchome",,"1490.00","sonyheadphones"
"DYAQ9M-A900G43D2","SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9MA900G43D2/000001_1753848019.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900G43D2","pchome",,"3780.00","sonyheadphones"
"DYAQBC-A900GIT5L","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機(台灣公司貨保固12+6)","https://cs.ecimg.tw/items/DYAQBCA900GIT5L/000001_1741159512.jpg","https://24h.pchome.com.tw/prod/DYAQBC-A900GIT5L","pchome",,"6990.00","sonyheadphones"
"DYAQ9L-A900J8X27","SONY 索尼 INZONE E9 IER-G900 入耳式電競耳機","https://cs.ecimg.tw/items/DYAQ9LA900J8X27/000001_1757919440.jpg","https://24h.pchome.com.tw/prod/DYAQ9L-A900J8X27","pchome",,"4490.00","sonyheadphones"
"DYAQ9D-A900F4UPP","SONY 索尼 WH-1000XM5 無線藍牙降噪 耳罩式耳機【公司貨保固12個月註冊延長6個月】","https://cs.ecimg.tw/items/DYAQ9DA900F4UPP/000001_1746175639.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900F4UPP","pchome",,"9400.00","sonyheadphones"
"DYAQ9D-A900G2YOP","SONY 索尼 WH-CH520 無線藍牙 耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900G2YOP/000001_1747989036.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900G2YOP","pchome",,"1490.00","sonyheadphones"
"DYAQ9D-A900IUN8U","SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨保固12+6個月) WHM6","https://cs.ecimg.tw/items/DYAQ9DA900IUN8U/000001_1747969560.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900IUN8U","pchome",,"12900.00","sonyheadphones"
"DCAY7T-A900F871N","SONY 索尼 耳罩式耳機 WH-1000XM5 藍牙無線 降噪 高音質【兩色】","https://cs.ecimg.tw/items/DCAY7TA900F871N/000001_1696482088.jpg","https://24h.pchome.com.tw/prod/DCAY7T-A900F871N","pchome",,"9190.00","sonyheadphones"
"DYAQ9D-A900AU89Y","SONY 索尼 WH-1000XM4 藍牙降噪耳罩式耳機《公司貨註冊保固2年》","https://cs.ecimg.tw/items/DYAQ9DA900AU89Y/000001_1757991471.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AU89Y","pchome",,"7400.00","sonyheadphones"
"DYAQBC-A900IV0TL","SONY 索尼 LinkBuds S 真無線耳塞式耳機 公司貨","https://cs.ecimg.tw/items/DYAQBCA900IV0TL/000001_1748329469.jpg","https://24h.pchome.com.tw/prod/DYAQBC-A900IV0TL","pchome",,"3790.00","sonyheadphones"
"DYAQ9M-A900J9COH","SONY 索尼 INZONE H9 II 無線降噪電競耳機 (WH-G910N)","https://cs.ecimg.tw/items/DYAQ9MA900J9COH/000001_1758094575.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900J9COH","pchome",,"9900.00","sonyheadphones"
"DYAQ9N-A900G1YBF","SONY 索尼 WI-OE610 Float Run 頸帶離耳式耳機 [Sony公司貨 保固12個月]","https://cs.ecimg.tw/items/DYAQ9NA900G1YBF/000001_1746679070.jpg","https://24h.pchome.com.tw/prod/DYAQ9N-A900G1YBF","pchome",,"3550.00","sonyheadphones"
"DYAQA1-A900FA6LI","SONY 索尼 INZONE H3 MDR-G300 有線電競耳機","https://cs.ecimg.tw/items/DYAQA1A900FA6LI/000001_1756351329.jpg","https://24h.pchome.com.tw/prod/DYAQA1-A900FA6LI","pchome",,"1990.00","sonyheadphones"
"DYAQFN-A900I0NU9","SONY 索尼 LinkBuds Open 開放式真無線耳機 WF-L910(公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900I0NU9/000001_1758083836.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900I0NU9","pchome",,"4990.00","sonyheadphones"
"DYAQFN-A900IJW2X","SONY 索尼 WF-C710N 真無線藍牙耳機 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQFNA900IJW2X/000001_1758082589.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900IJW2X","pchome",,"2990.00","sonyheadphones"
"DYAQ9M-A900HEPP9","SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 (公司貨 保固 12 個月)","https://cs.ecimg.tw/items/DYAQ9MA900HEPP9/000001_1758089895.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900HEPP9","pchome",,"5390.00","sonyheadphones"
"DYAQF4-A900EQFD8","SONY 索尼 WF-L900 LinkBuds 真無線藍牙耳機《公司貨註冊保固1年6個月》","https://cs.ecimg.tw/items/DYAQF4A900EQFD8/000001_1750742241.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900EQFD8","pchome",,"3490.00","sonyheadphones"
"DYAQ9D-A900FQZXL","SONY 索尼 WH-1000XM5 主動式降噪耳罩式耳機","https://cs.ecimg.tw/items/DYAQ9DA900FQZXL/000001_1749191899.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900FQZXL","pchome",,"8990.00","sonyheadphones"
"DYAQF4-A900IK37I","SONY 索尼 WF-C710N 真無線降噪藍牙耳機 4色 原廠公司貨","https://cs.ecimg.tw/items/DYAQF4A900IK37I/000001_1744685938.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900IK37I","pchome",,"2990.00","sonyheadphones"
"DMAFI3-A900G4AQG","SONY 索尼 WH-CH520 無線藍牙耳罩式耳機","https://cs.ecimg.tw/items/DMAFI3A900G4AQG/000001_1748225184.jpg","https://24h.pchome.com.tw/prod/DMAFI3-A900G4AQG","pchome",,"1520.00","sonyheadphones"
"DYAQ9L-A900J90WG","SONY 索尼 INZONE E9 入耳式電競耳機 (IER-G900) 公司貨保固12+6個月","https://cs.ecimg.tw/items/DYAQ9LA900J90WG/000001_1757747200.jpg","https://24h.pchome.com.tw/prod/DYAQ9L-A900J90WG","pchome",,"4490.00","sonyheadphones"
"DYAQFN-A900HXFO6","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰(公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900HXFO6/000001_1752040487.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HXFO6","pchome",,"6990.00","sonyheadphones"
"DYAQF4-A900HX6TQ","SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 4色 (公司貨保固12+6個月)","https://cs.ecimg.tw/items/DYAQF4A900HX6TQ/000001_1754466174.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HX6TQ","pchome",,"6990.00","sonyheadphones"
"DYAQFN-A900HSL5U","SONY 索尼 WF-C510 真無線藍牙耳機","https://cs.ecimg.tw/items/DYAQFNA900HSL5U/000001_1750743718.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HSL5U","pchome",,"1890.00","sonyheadphones"
"DYAQF4-A900HSUIX","SONY 索尼 WF-C510 IPX4 防水 真無線藍芽耳機","https://cs.ecimg.tw/items/DYAQF4A900HSUIX/000001_1726102963.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900HSUIX","pchome",,"1490.00","sonyheadphones"
"DYAQ9L-A900J8Y2W","SONY 索尼 INZONE E9 入耳式電競耳機 (IER-G900)","https://cs.ecimg.tw/items/DYAQ9LA900J8Y2W/000001_1758008835.jpg","https://24h.pchome.com.tw/prod/DYAQ9L-A900J8Y2W","pchome",,"4490.00","sonyheadphones"
"DYAQ9M-A900GAF6E","SONY 索尼 [ 公司貨 保固 12+6 個月] MDR MV1 開放式錄音室監聽耳機","https://cs.ecimg.tw/items/DYAQ9MA900GAF6E/000001_1753846944.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900GAF6E","pchome",,"11290.00","sonyheadphones"
"DYAQFN-A900GISCS","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機","https://cs.ecimg.tw/items/DYAQFNA900GISCS/000001_1746517343.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GISCS","pchome",,"6990.00","sonyheadphones"
"DYAQ9D-A900AT49Q","SONY 索尼 [ 公司貨 保固12+12]  WH-1000XM4  主動式降噪 無線藍牙耳機(智慧降噪 / 無線高音質 / 質感美型)","https://cs.ecimg.tw/items/DYAQ9DA900AT49Q/000001_1748945562.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900AT49Q","pchome",,"7400.00","sonyheadphones"
"DYAQHK-A900I7HIB","SONY 索尼 WH-ULT900N 無線重低音降噪耳機 公司貨 保固 12個月","https://cs.ecimg.tw/items/DYAQHKA900I7HIB/000001_1735117375.jpg","https://24h.pchome.com.tw/prod/DYAQHK-A900I7HIB","pchome",,"5190.00","sonyheadphones"
"DYAQ9M-A900GQO32","SONY 索尼 INZONE H5 無線耳罩式電競耳機 WH-G500 (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQ9MA900GQO32/000001_1756351462.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900GQO32","pchome",,"4190.00","sonyheadphones"
"DYAQFN-A900HVE9S","SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰 (公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900HVE9S/000001_1752040602.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900HVE9S","pchome",,"6990.00","sonyheadphones"
"DYAX29-A900F9O6Q","SONY 索尼 【B+級福利品】 WF-1000XM4 主動降噪 真無線藍牙耳機 黑","https://cs.ecimg.tw/items/DYAX29A900F9O6Q/000001_1751952900.jpg","https://24h.pchome.com.tw/prod/DYAX29-A900F9O6Q","pchome",,"4500.00","sonyheadphones"
"DYAQ9M-A900HEV1M","SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 【公司貨保固12個月】","https://cs.ecimg.tw/items/DYAQ9MA900HEV1M/000001_1746153474.jpg","https://24h.pchome.com.tw/prod/DYAQ9M-A900HEV1M","pchome",,"5390.00","sonyheadphones"
"DYAQF4-A900G8C9F","SONY 索尼 WF-C700N多彩降噪真無線耳機","https://cs.ecimg.tw/items/DYAQF4A900G8C9F/000001_1682436946.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900G8C9F","pchome",,"3490.00","sonyheadphones"
"DYAQFN-A900GQO4X","SONY 索尼 INZONE Buds 真無線降噪遊戲耳塞式耳機 WF-G700N (公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQFNA900GQO4X/000001_1756351249.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GQO4X","pchome",,"5890.00","sonyheadphones"
"DYAQ9D-A900FA5PY","SONY 索尼 MDR-G300 INZONE H3 有線電競耳機麥克風組","https://cs.ecimg.tw/items/DYAQ9DA900FA5PY/000001_1750903675.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900FA5PY","pchome",,"1990.00","sonyheadphones"
"DYAQ9D-A900G8C33","SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨)","https://cs.ecimg.tw/items/DYAQ9DA900G8C33/000001_1751001767.jpg","https://24h.pchome.com.tw/prod/DYAQ9D-A900G8C33","pchome",,"1520.00","sonyheadphones"
"DYAQFN-A900I0OWQ","SONY 索尼 LinkBuds Open 開放式真無線耳機 WF-L910(公司貨 保固12+6個月)","https://cs.ecimg.tw/items/DYAQFNA900I0OWQ/000001_1746500019.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900I0OWQ","pchome",,"4990.00","sonyheadphones"
"DYAQF4-A900IJVEV","SONY 索尼 WF-C710N 真無線藍牙耳機(公司貨 保固12個月)","https://cs.ecimg.tw/items/DYAQF4A900IJVEV/000001_1744602224.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900IJVEV","pchome",,"2990.00","sonyheadphones"
"DYAQF4-A900I0PQ7","SONY 索尼 WF-L910 LinkBuds Open 真無線藍牙耳機","https://cs.ecimg.tw/items/DYAQF4A900I0PQ7/000001_1729848521.jpg","https://24h.pchome.com.tw/prod/DYAQF4-A900I0PQ7","pchome",,"4680.00","sonyheadphones"
"DYAQFN-A900GIU2N","SONY 索尼 WF-1000XM5 黑色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIU2N/000001_1752040999.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIU2N","pchome",,"6990.00","sonyheadphones"
"DYAQFN-A900GIU2T","SONY 索尼 WF-1000XM5 銀色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月)","https://cs.ecimg.tw/items/DYAQFNA900GIU2T/000001_1752040901.jpg","https://24h.pchome.com.tw/prod/DYAQFN-A900GIU2T","pchome",,"6990.00","sonyheadphones"
