"sku","title","image","url","platform","connect","price","uncertainty_problem","query"
"DMCI0L-1900HS112","S003櫥下型可生飲淨水器超值組+2道前置過濾(全配組)","https://cs.ecimg.tw/items/DMCI0L1900HS112/000001_1725348686.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HS112","pchome","5763131","6990.00","0","3mwaterpurifier"
"DMCI0L-1900HQSYN","S003櫥下型可生飲淨水器+前置PP系統(原廠到府安裝+鵝頸龍頭)","https://cs.ecimg.tw/items/DMCI0L1900HQSYN/000001_1724382590.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQSYN","pchome","5763131","6090.00","0","3mwaterpurifier"
"DAAN3U-A90066OK7","S004淨水器專用替換濾心2年份組","https://cs.ecimg.tw/items/DAAN3UA90066OK7/000001_1733284727.jpg","https://24h.pchome.com.tw/prod/DAAN3U-A90066OK7","pchome","2457432","5590.00","0","3mwaterpurifier"
"DAAN1L-A50951499","S004淨水器專用替換濾心(3US-F004-5)","https://cs.ecimg.tw/items/DAAN1LA50951499/000001_1739418224.jpg","https://24h.pchome.com.tw/prod/DAAN1L-A50951499","pchome","2457432","2990.00","0","3mwaterpurifier"
"DAANBW-1900G6OMU","S004淨水器專用濾心3US-F004-5(2年份超值2入組/適用A700)","https://cs.ecimg.tw/items/DAANBW1900G6OMU/000001_1724657387.jpg","https://24h.pchome.com.tw/prod/DAANBW-1900G6OMU","pchome","2457432","5590.00","0","3mwaterpurifier"
"CCAB03-A74660636","S004淨水器替換濾心","https://cs.ecimg.tw/items/CCAB03A74660636/000001_1688097113.jpg","https://24h.pchome.com.tw/prod/CCAB03-A74660636","pchome","2457432","2900.00","0","3mwaterpurifier"
"QBAU0P-A9007DYE7","S004淨水器專用替換濾芯(3US-F004-5)兩支入","https://cs.ecimg.tw/items/QBAU0PA9007DYE7/000001_1666753011.jpg","https://24h.pchome.com.tw/prod/QBAU0P-A9007DYE7","pchome","2457432","5500.00","0","3mwaterpurifier"
"DMAW2C-A900GFAQ3","S004淨水器專用替換濾心2年份組 (濾心型號為3US-F004-5)","https://cs.ecimg.tw/items/DMAW2CA900GFAQ3/000001_1687066031.jpg","https://24h.pchome.com.tw/prod/DMAW2C-A900GFAQ3","pchome","2457432","6160.00","0","3mwaterpurifier"
"DMCI0L-1900HQGJX","S004淨水器專用替換濾心2年份組","https://cs.ecimg.tw/items/DMCI0L1900HQGJX/000001_1725962082.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQGJX","pchome","2457432","5600.00","0","3mwaterpurifier"
"DAANBW-1900AS6CU","S004淨水器替換濾心4年份/超值4入組(濾心型號:3US-F004-5) 08/30","https://cs.ecimg.tw/items/DAANBW1900AS6CU/000001_1724655759.jpg","https://24h.pchome.com.tw/prod/DAANBW-1900AS6CU","pchome","2457432","10490.00","0","3mwaterpurifier"
"DAAN1L-A82759458","S004極淨便捷可生飲淨水器(新型鵝頸龍頭+專人到府安裝)","https://cs.ecimg.tw/items/DAAN1LA82759458/000001_1728445882.jpg","https://24h.pchome.com.tw/prod/DAAN1L-A82759458","pchome","2950420","7190.00","0","3mwaterpurifier"
"DAANBK-1900FTE22","S004淨水器濾心+PP濾心2入超值3件組(3US-F004 -5 *1+3RS-F001-5 *2)","https://cs.ecimg.tw/items/DAANBK1900FTE22/000001_1724315707.jpg","https://24h.pchome.com.tw/prod/DAANBK-1900FTE22","pchome","8487458","3690.00","0","3mwaterpurifier"
"DMCI0L-1900HQDM5","S004淨水器濾心+樹脂濾心2入超值3件組(3US-F004 -5 *1+3RF-F001-5 *2)","https://cs.ecimg.tw/items/DMCI0L1900HQDM5/000001_1724134403.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQDM5","pchome","8487458","4490.00","0","3mwaterpurifier"
"DAANBR-1900AQ348","Filtrete極淨便捷系列S004淨水器+兩道前置過濾超值組(共含S004濾心+前置PP系統+軟水系統)","https://cs.ecimg.tw/items/DAANBR1900AQ348/000001_1753147989.jpg","https://24h.pchome.com.tw/prod/DAANBR-1900AQ348","pchome","3310602","8890.00","0","3mwaterpurifier"
"DAANBU-1900AS6PL","S003淨水器專用濾心3US-F003-5 x1+前置樹脂軟水濾心3RF-F001-5 x2 (適用型號L21)","https://cs.ecimg.tw/items/DAANBU1900AS6PL/000001_1724316360.jpg","https://24h.pchome.com.tw/prod/DAANBU-1900AS6PL","pchome","8487481","2890.00","0","3mwaterpurifier"
"DMCI0L-1900HQDM5","S004淨水器濾心+樹脂濾心2入超值3件組(3US-F004 -5 *1+3RF-F001-5 *2)","https://cs.ecimg.tw/items/DMCI0L1900HQDM5/000001_1724134403.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQDM5","pchome","8487457","4490.00","0","3mwaterpurifier"
"DAANBR-1900AQ348","Filtrete極淨便捷系列S004淨水器+兩道前置過濾超值組(共含S004濾心+前置PP系統+軟水系統)","https://cs.ecimg.tw/items/DAANBR1900AQ348/000001_1753147989.jpg","https://24h.pchome.com.tw/prod/DAANBR-1900AQ348","pchome","3310578","8890.00","0","3mwaterpurifier"
"DAAN3U-A90066OK7","S004淨水器專用替換濾心2年份組","https://cs.ecimg.tw/items/DAAN3UA90066OK7/000001_1733284727.jpg","https://24h.pchome.com.tw/prod/DAAN3U-A90066OK7","pchome","4355328","5590.00","0","3mwaterpurifier"
"DAAN1L-A50951499","S004淨水器專用替換濾心(3US-F004-5)","https://cs.ecimg.tw/items/DAAN1LA50951499/000001_1739418224.jpg","https://24h.pchome.com.tw/prod/DAAN1L-A50951499","pchome","4355328","2990.00","0","3mwaterpurifier"
"DAANBW-1900G6OMU","S004淨水器專用濾心3US-F004-5(2年份超值2入組/適用A700)","https://cs.ecimg.tw/items/DAANBW1900G6OMU/000001_1724657387.jpg","https://24h.pchome.com.tw/prod/DAANBW-1900G6OMU","pchome","4355328","5590.00","0","3mwaterpurifier"
"CCAB03-A74660636","S004淨水器替換濾心","https://cs.ecimg.tw/items/CCAB03A74660636/000001_1688097113.jpg","https://24h.pchome.com.tw/prod/CCAB03-A74660636","pchome","4355328","2900.00","0","3mwaterpurifier"
"QBAU0P-A9007DYE7","S004淨水器專用替換濾芯(3US-F004-5)兩支入","https://cs.ecimg.tw/items/QBAU0PA9007DYE7/000001_1666753011.jpg","https://24h.pchome.com.tw/prod/QBAU0P-A9007DYE7","pchome","4355328","5500.00","0","3mwaterpurifier"
"DMAW2C-A900GFAQ3","S004淨水器專用替換濾心2年份組 (濾心型號為3US-F004-5)","https://cs.ecimg.tw/items/DMAW2CA900GFAQ3/000001_1687066031.jpg","https://24h.pchome.com.tw/prod/DMAW2C-A900GFAQ3","pchome","4355328","6160.00","0","3mwaterpurifier"
"DMCI0L-1900HQGJX","S004淨水器專用替換濾心2年份組","https://cs.ecimg.tw/items/DMCI0L1900HQGJX/000001_1725962082.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQGJX","pchome","4355328","5600.00","0","3mwaterpurifier"
"DAANBW-1900AS6CU","S004淨水器替換濾心4年份/超值4入組(濾心型號:3US-F004-5) 08/30","https://cs.ecimg.tw/items/DAANBW1900AS6CU/000001_1724655759.jpg","https://24h.pchome.com.tw/prod/DAANBW-1900AS6CU","pchome","4355328","10490.00","0","3mwaterpurifier"
"DMCI0L-1900HQ99Y","S004淨水器濾心+PP濾心2入+樹脂濾心2入(3US-F004-5+3RS-F001-5*2+3RF-F001-5*2)","https://cs.ecimg.tw/items/DMCI0L1900HQ99Y/000001_1724132174.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQ99Y","pchome","5771788","5290.00","0","3mwaterpurifier"
"DMCI0L-1900I2E2O","S004淨水器專用替換濾心(3US-F004-5)","https://cs.ecimg.tw/items/DMCI0L1900I2E2O/000001_1731563221.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900I2E2O","pchome","5771788","5779.00","0","3mwaterpurifier"
"DAANBW-1900GAXF2","S003淨水器專用濾心x1+樹脂軟水濾心x1+PP濾心x1(3US-F003-5+3RF-F001-5+3RS-F001-5/適用L22)","https://cs.ecimg.tw/items/DAANBW1900GAXF2/000001_1724306100.jpg","https://24h.pchome.com.tw/prod/DAANBW-1900GAXF2","pchome","8487463","2590.00","0","3mwaterpurifier"
"DMCI0L-A900IGZ71","DS04 DIY淨水器替換濾心2入組3DS-F004-5(適用S003/DS02/DS03/AP2-C405系列濾心)","https://cs.ecimg.tw/items/DMCI0LA900IGZ71/000001_1753686935.png","https://24h.pchome.com.tw/prod/DMCI0L-A900IGZ71","pchome","12599992","3990.00","0","3mwaterpurifier"
"DMCI0L-1900HS112","S003櫥下型可生飲淨水器超值組+2道前置過濾(全配組)","https://cs.ecimg.tw/items/DMCI0L1900HS112/000001_1725348686.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HS112","pchome","5878432","6990.00","0","3mwaterpurifier"
"DMCI0L-1900HS0XC","S003櫥下型淨水器+前置軟水系統超值組(共含S003濾心x1+軟水系統x1)","https://cs.ecimg.tw/items/DMCI0L1900HS0XC/000001_1725348637.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HS0XC","pchome","5911331","6290.00","0","3mwaterpurifier"
"DMCI0L-1900HQSYN","S003櫥下型可生飲淨水器+前置PP系統(原廠到府安裝+鵝頸龍頭)","https://cs.ecimg.tw/items/DMCI0L1900HQSYN/000001_1724382590.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQSYN","pchome","5911331","6090.00","0","3mwaterpurifier"
"DMCI0L-1900HS0O7","S004淨水器濾心2入+前置PP濾心2入 超值四件組(3US-F004-5*2+3RS-F001-5*2)","https://cs.ecimg.tw/items/DMCI0L1900HS0O7/000001_1725348585.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HS0O7","pchome","8487305","6090.00","0","3mwaterpurifier"
"DMCI0L-1900IYV9G","S003淨水器替換濾心超值2入組(濾心型號:3US-F003-5)","https://cs.ecimg.tw/items/DMCI0L1900IYV9G/000001_1757923846.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900IYV9G","pchome","4540510","5490.00","0","3mwaterpurifier"
"DMCI0L-1900IYV9E","S003淨水器替換濾心2年份/超值4入組(濾心型號:3US-F003-5)","https://cs.ecimg.tw/items/DMCI0L1900IYV9E/000001_1750738904.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900IYV9E","pchome","4540510","6990.00","0","3mwaterpurifier"
"DAAN16-A900517C6","S003淨水器專用濾心 3US-F003-5(適用DS02系列濾心)","https://cs.ecimg.tw/items/DAAN16A900517C6/000001_1724132594.jpg","https://24h.pchome.com.tw/prod/DAAN16-A900517C6","pchome","4540510","1990.00","0","3mwaterpurifier"
"DAAN7D-19008IQVA","S003淨水器專用濾心3US-F003-5 一年份超值2入組(適用DS02/DS03系列濾心)","https://cs.ecimg.tw/items/DAAN7D19008IQVA/000001_1724131248.jpg","https://24h.pchome.com.tw/prod/DAAN7D-19008IQVA","pchome","4540510","3790.00","0","3mwaterpurifier"
"DMCI0L-1900HSEH4","(加碼送樹脂軟水系統 ) G1000 UV殺菌智能飲水監控器-S004可生飲淨水器超值組(新型鵝頸龍頭+原廠安裝)","https://cs.ecimg.tw/items/DMCI0L1900HSEH4/000001_1732008814.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HSEH4","pchome","9743960","12999.00","0","3mwaterpurifier"
"DAANBR-A900C4QGR","G1000 UV殺菌智能飲水監控器-S004可生飲淨水器超值組(新型鵝頸龍頭+原廠安裝)","https://cs.ecimg.tw/items/DAANBRA900C4QGR/000001_1725957166.jpg","https://24h.pchome.com.tw/prod/DAANBR-A900C4QGR","pchome","9743960","14900.00","0","3mwaterpurifier"
"DAAW0X-19008ICEZ","S004廚下型可生飲淨水器+前置PP過濾系統超值組(S004+PP+新型鵝頸龍頭)","https://cs.ecimg.tw/items/DAAW0X19008ICEZ/000001_1724399509.jpg","https://24h.pchome.com.tw/prod/DAAW0X-19008ICEZ","pchome","3190580","8190.00","0","3mwaterpurifier"
"DAANBM-A900BGUKM","S003 DIY淨水器替換濾心 F003-5(適用S003/DS02/DS03系列濾心)","https://cs.ecimg.tw/items/DAANBMA900BGUKM/000001_1724305017.jpg","https://24h.pchome.com.tw/prod/DAANBM-A900BGUKM","pchome","9070472","1990.00","0","3mwaterpurifier"
"DMCI0L-1900HQ99Y","S004淨水器濾心+PP濾心2入+樹脂濾心2入(3US-F004-5+3RS-F001-5*2+3RF-F001-5*2)","https://cs.ecimg.tw/items/DMCI0L1900HQ99Y/000001_1724132174.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQ99Y","pchome","5771816","5290.00","0","3mwaterpurifier"
"DAAN3U-A90066OK7","S004淨水器專用替換濾心2年份組","https://cs.ecimg.tw/items/DAAN3UA90066OK7/000001_1733284727.jpg","https://24h.pchome.com.tw/prod/DAAN3U-A90066OK7","pchome","6075768","5590.00","0","3mwaterpurifier"
"DAAN1L-A50951499","S004淨水器專用替換濾心(3US-F004-5)","https://cs.ecimg.tw/items/DAAN1LA50951499/000001_1739418224.jpg","https://24h.pchome.com.tw/prod/DAAN1L-A50951499","pchome","6075768","2990.00","0","3mwaterpurifier"
"DAANBW-1900G6OMU","S004淨水器專用濾心3US-F004-5(2年份超值2入組/適用A700)","https://cs.ecimg.tw/items/DAANBW1900G6OMU/000001_1724657387.jpg","https://24h.pchome.com.tw/prod/DAANBW-1900G6OMU","pchome","6075768","5590.00","0","3mwaterpurifier"
"CCAB03-A74660636","S004淨水器替換濾心","https://cs.ecimg.tw/items/CCAB03A74660636/000001_1688097113.jpg","https://24h.pchome.com.tw/prod/CCAB03-A74660636","pchome","6075768","2900.00","0","3mwaterpurifier"
"QBAU0P-A9007DYE7","S004淨水器專用替換濾芯(3US-F004-5)兩支入","https://cs.ecimg.tw/items/QBAU0PA9007DYE7/000001_1666753011.jpg","https://24h.pchome.com.tw/prod/QBAU0P-A9007DYE7","pchome","6075768","5500.00","0","3mwaterpurifier"
"DMAW2C-A900GFAQ3","S004淨水器專用替換濾心2年份組 (濾心型號為3US-F004-5)","https://cs.ecimg.tw/items/DMAW2CA900GFAQ3/000001_1687066031.jpg","https://24h.pchome.com.tw/prod/DMAW2C-A900GFAQ3","pchome","6075768","6160.00","0","3mwaterpurifier"
"DMCI0L-1900HQGJX","S004淨水器專用替換濾心2年份組","https://cs.ecimg.tw/items/DMCI0L1900HQGJX/000001_1725962082.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQGJX","pchome","6075768","5600.00","0","3mwaterpurifier"
"DAANBW-1900AS6CU","S004淨水器替換濾心4年份/超值4入組(濾心型號:3US-F004-5) 08/30","https://cs.ecimg.tw/items/DAANBW1900AS6CU/000001_1724655759.jpg","https://24h.pchome.com.tw/prod/DAANBW-1900AS6CU","pchome","6075768","10490.00","0","3mwaterpurifier"
"DAAN1L-A82759458","S004極淨便捷可生飲淨水器(新型鵝頸龍頭+專人到府安裝)","https://cs.ecimg.tw/items/DAAN1LA82759458/000001_1728445882.jpg","https://24h.pchome.com.tw/prod/DAAN1L-A82759458","pchome","無SKU","7190.00","0","3mwaterpurifier"
"DMCI0L-1900IYV9G","S003淨水器替換濾心超值2入組(濾心型號:3US-F003-5)","https://cs.ecimg.tw/items/DMCI0L1900IYV9G/000001_1757923846.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900IYV9G","pchome","無SKU","5490.00","0","3mwaterpurifier"
"DMCI0L-1900IYV9E","S003淨水器替換濾心2年份/超值4入組(濾心型號:3US-F003-5)","https://cs.ecimg.tw/items/DMCI0L1900IYV9E/000001_1750738904.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900IYV9E","pchome","無SKU","6990.00","0","3mwaterpurifier"
"DAAN16-A900517C6","S003淨水器專用濾心 3US-F003-5(適用DS02系列濾心)","https://cs.ecimg.tw/items/DAAN16A900517C6/000001_1724132594.jpg","https://24h.pchome.com.tw/prod/DAAN16-A900517C6","pchome","無SKU","1990.00","0","3mwaterpurifier"
"DAAN7D-19008IQVA","S003淨水器專用濾心3US-F003-5 一年份超值2入組(適用DS02/DS03系列濾心)","https://cs.ecimg.tw/items/DAAN7D19008IQVA/000001_1724131248.jpg","https://24h.pchome.com.tw/prod/DAAN7D-19008IQVA","pchome","無SKU","3790.00","0","3mwaterpurifier"
"DMCI0L-1900IYV9G","S003淨水器替換濾心超值2入組(濾心型號:3US-F003-5)","https://cs.ecimg.tw/items/DMCI0L1900IYV9G/000001_1757923846.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900IYV9G","pchome","8487472","5490.00","0","3mwaterpurifier"
"DMCI0L-1900IYV9E","S003淨水器替換濾心2年份/超值4入組(濾心型號:3US-F003-5)","https://cs.ecimg.tw/items/DMCI0L1900IYV9E/000001_1750738904.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900IYV9E","pchome","8487472","6990.00","0","3mwaterpurifier"
"DAAN16-A900517C6","S003淨水器專用濾心 3US-F003-5(適用DS02系列濾心)","https://cs.ecimg.tw/items/DAAN16A900517C6/000001_1724132594.jpg","https://24h.pchome.com.tw/prod/DAAN16-A900517C6","pchome","8487472","1990.00","0","3mwaterpurifier"
"DAAN7D-19008IQVA","S003淨水器專用濾心3US-F003-5 一年份超值2入組(適用DS02/DS03系列濾心)","https://cs.ecimg.tw/items/DAAN7D19008IQVA/000001_1724131248.jpg","https://24h.pchome.com.tw/prod/DAAN7D-19008IQVA","pchome","8487472","3790.00","0","3mwaterpurifier"
"DAAW0W-A9007DOF1","中空絲膜可生飲AC300龍頭式淨水器限量特惠組(一機+二心)","https://cs.ecimg.tw/items/DAAW0WA9007DOF1/000001_1757316249.jpg","https://24h.pchome.com.tw/prod/DAAW0W-A9007DOF1","pchome","4014207","2990.00","0","3mwaterpurifier"
"DAAN1A-A9006XPPQ","中空絲膜可生飲AC300龍頭式淨水器限量特惠組(一機+一心)","https://cs.ecimg.tw/items/DAAN1AA9006XPPQ/000001_1724316955.jpg","https://24h.pchome.com.tw/prod/DAAN1A-A9006XPPQ","pchome","4014207","2790.00","0","3mwaterpurifier"
"DAANBW-1900FZ5HW","S003淨水器專用濾心3US-F003-5x1+前置樹脂軟水濾心3RF-F001-5x1(適用型號：L21)","https://cs.ecimg.tw/items/DAANBW1900FZ5HW/000001_1724657171.jpg","https://24h.pchome.com.tw/prod/DAANBW-1900FZ5HW","pchome","8487461","2390.00","0","3mwaterpurifier"
"DMCI0L-1900HQSQ5","S003淨水器專用濾心x1+SQC前置PP濾心x1(3US-F003-5+3RS-F001-5)","https://cs.ecimg.tw/items/DMCI0L1900HQSQ5/000001_1724381558.jpg","https://24h.pchome.com.tw/prod/DMCI0L-1900HQSQ5","pchome","8487461","2250.00","0","3mwaterpurifier"
"DMAC0D-A900H2H8N","PHILIPS 飛利浦 官方直營 Sonicare輕柔舒敏音波震動牙刷-小彩刷綠 HX2411/03(送刷頭5入)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900H2H8N/000001_1746687089.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900H2H8N","pchome","12302163","1799.00","0","philipstoothbrush"
"DMAC0D-A900H2H8V","PHILIPS 飛利浦 官方直營 Sonicare輕柔舒敏音波震動牙刷-小彩刷紫 HX2411/01(送刷頭5入)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900H2H8V/000001_1746686945.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900H2H8V","pchome","12302163","1799.00","0","philipstoothbrush"
"DMAC0D-A900H2H9J","PHILIPS 飛利浦 官方直營 Sonicare輕柔多效音波震動牙刷-小亮刷珍珠白 HX2491/01(送刷頭5入)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900H2H9J/000001_1746685933.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900H2H9J","pchome","11205132","2490.00","0","philipstoothbrush"
"DMAC0D-A900GAQXI","PHILIPS 飛利浦 官方直營 Sonicare 亮白隨行智能鑽石音波電動牙刷 HX9911/69 (紫鑽)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900GAQXI/000001_1757666150.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900GAQXI","pchome","11082581","5990.00","0","philipstoothbrush"
"DMAC0D-A900HN5Q5","PHILIPS 飛利浦 官方直營 Sonicare 亮白隨行智能鑽石音波電動牙刷 HX9911/62 (藍鑽)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900HN5Q5/000001_1757666222.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900HN5Q5","pchome","11082581","5990.00","0","philipstoothbrush"
"DMBM1A-A900HS1BM","PHILIPS 飛利浦 亮白隨行智能鑽石音波電動牙刷-藍鑽 HX9911/62","https://cs.ecimg.tw/items/DMBM1AA900HS1BM/000001_1757016036.jpg","https://24h.pchome.com.tw/prod/DMBM1A-A900HS1BM","pchome","11082581","5990.00","0","philipstoothbrush"
"DMBM1A-A900H2P13","PHILIPS 飛利浦 Sonicare 亮白隨行智能鑽石音波電動牙刷(紫鑽)(HX9911/69)","https://cs.ecimg.tw/items/DMBM1AA900H2P13/000001_1755855784.jpg","https://24h.pchome.com.tw/prod/DMBM1A-A900H2P13","pchome","11082581","5990.00","0","philipstoothbrush"
"DMBM1A-A900HNI2C","PHILIPS 飛利浦 Sonicare 亮白隨行智能鑽石音波電動牙刷(藍鑽)(HX9911/62)","https://cs.ecimg.tw/items/DMBM1AA900HNI2C/000001_1755855797.jpg","https://24h.pchome.com.tw/prod/DMBM1A-A900HNI2C","pchome","11082581","5990.00","0","philipstoothbrush"
"DMBM1A-A900H29VA","PHILIPS 飛利浦 DiamondClean亮白隨行智能鑽石音波電動牙刷-紫鑽 HX9911/69","https://cs.ecimg.tw/items/DMBM1AA900H29VA/000001_1756999483.jpg","https://24h.pchome.com.tw/prod/DMBM1A-A900H29VA","pchome","11082581","5990.00","0","philipstoothbrush"
"DMBA0N-A900A9GG5","PHILIPS 飛利浦 官方直營 Sonicare ProtectiveClean 智能護齦音波震動牙刷HX6803/02(電動牙刷)","https://cs.ecimg.tw/items/DMBA0NA900A9GG5/000001_1746686401.jpg","https://24h.pchome.com.tw/prod/DMBA0N-A900A9GG5","pchome","5549963","2490.00","0","philipstoothbrush"
"DMAC0D-A900GQVPR","PHILIPS 飛利浦 官方直營 輕巧軟毛音波震動牙刷-輕羽白HX2421/02+專用溫和清潔刷頭*五支(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900GQVPR/000001_1746687849.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900GQVPR","pchome","11954773","1699.00","0","philipstoothbrush"
"DMAC0D-A900GY6FI","PHILIPS 飛利浦 官方直營 輕巧軟毛音波震動牙刷-夜空黑HX2421/05+專用溫和清潔刷頭*五支(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900GY6FI/000001_1746687695.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900GY6FI","pchome","11954773","1699.00","0","philipstoothbrush"
"DMAC0D-A900GQVRC","PHILIPS 飛利浦 官方直營 輕巧軟毛音波震動牙刷-柔霧粉HX2421/04+專用溫和清潔刷頭*五支(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900GQVRC/000001_1746687767.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900GQVRC","pchome","11954773","1699.00","0","philipstoothbrush"
"DMAC0D-A900HAQT5","PHILIPS 飛利浦 Sonicare頂級尊榮AI智能音波震動牙刷 HX9996/13(玫瑰金)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900HAQT5/000001_1748831904.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900HAQT5","pchome","9693597","12990.00","0","philipstoothbrush"
"DMAC0D-A900HAQRZ","PHILIPS 飛利浦 Sonicare頂級尊榮AI智能音波震動牙刷 HX9996/12 (靜夜藍)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900HAQRZ/000001_1748831935.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900HAQRZ","pchome","9693597","12990.00","0","philipstoothbrush"
"DMAC0D-A900HAQT9","PHILIPS 飛利浦 Sonicare頂級尊榮AI智能音波震動牙刷 HX9996/11 (香檳金)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900HAQT9/000001_1748831873.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900HAQT9","pchome","9693597","12990.00","0","philipstoothbrush"
"DMAC0D-A900GAQXI","PHILIPS 飛利浦 官方直營 Sonicare 亮白隨行智能鑽石音波電動牙刷 HX9911/69 (紫鑽)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900GAQXI/000001_1757666150.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900GAQXI","pchome","13020468","5990.00","0","philipstoothbrush"
"DMAC0D-A900HN5Q5","PHILIPS 飛利浦 官方直營 Sonicare 亮白隨行智能鑽石音波電動牙刷 HX9911/62 (藍鑽)(電動牙刷)","https://cs.ecimg.tw/items/DMAC0DA900HN5Q5/000001_1757666222.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900HN5Q5","pchome","13020468","5990.00","0","philipstoothbrush"
"DMBM1A-A900HS1BM","PHILIPS 飛利浦 亮白隨行智能鑽石音波電動牙刷-藍鑽 HX9911/62","https://cs.ecimg.tw/items/DMBM1AA900HS1BM/000001_1757016036.jpg","https://24h.pchome.com.tw/prod/DMBM1A-A900HS1BM","pchome","13020468","5990.00","0","philipstoothbrush"
"DMBM1A-A900H2P13","PHILIPS 飛利浦 Sonicare 亮白隨行智能鑽石音波電動牙刷(紫鑽)(HX9911/69)","https://cs.ecimg.tw/items/DMBM1AA900H2P13/000001_1755855784.jpg","https://24h.pchome.com.tw/prod/DMBM1A-A900H2P13","pchome","13020468","5990.00","0","philipstoothbrush"
"DMBM1A-A900HNI2C","PHILIPS 飛利浦 Sonicare 亮白隨行智能鑽石音波電動牙刷(藍鑽)(HX9911/62)","https://cs.ecimg.tw/items/DMBM1AA900HNI2C/000001_1755855797.jpg","https://24h.pchome.com.tw/prod/DMBM1A-A900HNI2C","pchome","13020468","5990.00","0","philipstoothbrush"
"DMBM1A-A900H29VA","PHILIPS 飛利浦 DiamondClean亮白隨行智能鑽石音波電動牙刷-紫鑽 HX9911/69","https://cs.ecimg.tw/items/DMBM1AA900H29VA/000001_1756999483.jpg","https://24h.pchome.com.tw/prod/DMBM1A-A900H29VA","pchome","13020468","5990.00","0","philipstoothbrush"
"DMBA6H-A900GL14T","PHILIPS 飛利浦 鑽石靚白音波震動電動牙刷HX9362 贈西歐科技USB便攜式女士美體刀","https://cs.ecimg.tw/items/DMBA6HA900GL14T/000001_1749709059.jpg","https://24h.pchome.com.tw/prod/DMBA6H-A900GL14T","pchome","11718429","5980.00","0","philipstoothbrush"
"DMACCH-A900IY3HW","PHILIPS 飛利浦 Sonicare舒適清潔音波電動牙刷HX5070/02(皓月白)+送3刷","https://cs.ecimg.tw/items/DMACCHA900IY3HW/000001_1756711198.jpg","https://24h.pchome.com.tw/prod/DMACCH-A900IY3HW","pchome","14086479","2890.00","0","philipstoothbrush"
"DMACCH-A900IY3HS","PHILIPS 飛利浦 Sonicare舒適清潔音波電動牙刷HX5070/01(量子黑)+送3刷","https://cs.ecimg.tw/items/DMACCHA900IY3HS/000001_1756711303.jpg","https://24h.pchome.com.tw/prod/DMACCH-A900IY3HS","pchome","14086479","2890.00","0","philipstoothbrush"
"DMAC0D-A900IYR2W","PHILIPS 飛利浦 官方直營 Sonicare抗敏Pro 鑽石智能音波電動牙刷/護敏刷HX3892/02(曙光金)","https://cs.ecimg.tw/items/DMAC0DA900IYR2W/000001_1756711499.jpg","https://24h.pchome.com.tw/prod/DMAC0D-A900IYR2W","pchome","14074605","5490.00","0","philipstoothbrush"
